0.040000, -0.996000, -2.661013, -2.661013, -0.481774
0.060000, -0.994000, 2.572925, 0.008288, -0.067288
0.080000, -0.992000, 6.790567, 1.610762, 0.556208
0.100000, -0.990000, -2.171423, -0.704517, -0.028516
0.120000, -0.988000, -2.489614, -0.790325, -0.041209
0.140000, -0.986000, -6.883877, -1.837207, -0.268606
0.160000, -0.984000, -1.603902, -0.928799, -0.135180
0.180000, -0.982000, 3.102078, -0.012342, 0.028622
0.200000, -0.980000, -1.586813, -0.858022, -0.139397
0.220000, -0.978000, 1.804361, -0.200331, -0.028866
0.240000, -0.976000, -0.920785, -0.656527, -0.119160
0.260000, -0.974000, -3.673462, -1.214035, -0.246392
0.280000, -0.972000, -2.439735, -1.076946, -0.255552
0.300000, -0.970000, -1.813227, -1.028636, -0.280096
0.320000, -0.968000, 2.158471, -0.279515, -0.161373
0.340000, -0.966000, 2.961063, -0.012772, -0.110523
0.360000, -0.964000, -2.419365, -0.950679, -0.290122
0.380000, -0.962000, -5.464070, -1.615519, -0.448413
0.400000, -0.960000, -3.024086, -1.303443, -0.436793
0.420000, -0.958000, -4.333363, -1.675612, -0.555075
0.440000, -0.956000, -2.738506, -1.511078, -0.579466
0.460000, -0.954000, 3.678898, -0.305220, -0.386352
0.480000, -0.952000, 1.394697, -0.599813, -0.447979
0.500000, -0.950000, -1.166562, -1.010185, -0.538343
0.520000, -0.948000, -0.610720, -0.881642, -0.532575
0.540000, -0.946000, -0.745866, -0.879964, -0.547312
0.560000, -0.944000, -1.256272, -0.966221, -0.579470
0.580000, -0.942000, -3.307536, -1.390785, -0.683400
0.600000, -0.940000, 1.454077, -0.519853, -0.541324
0.620000, -0.938000, 1.106744, -0.505847, -0.539655
0.640000, -0.936000, -3.213676, -1.298553, -0.698116
0.660000, -0.934000, -3.665036, -1.471190, -0.760166
0.680000, -0.932000, 0.555292, -0.726921, -0.644686
0.700000, -0.930000, -2.243534, -1.248069, -0.757701
0.720000, -0.928000, -0.680805, -0.983904, -0.729640
0.740000, -0.926000, 2.550538, -0.321328, -0.610211
0.760000, -0.924000, -5.133110, -1.739700, -0.885199
0.780000, -0.922000, 2.411417, -0.359735, -0.645353
0.800000, -0.920000, 1.848055, -0.346088, -0.631000
0.820000, -0.918000, -4.271425, -1.467820, -0.843193
0.840000, -0.916000, -0.040953, -0.727384, -0.720172
0.860000, -0.914000, -0.689374, -0.829368, -0.741757
0.880000, -0.912000, -3.618928, -1.416979, -0.865065
0.900000, -0.910000, -0.628248, -0.919484, -0.791208
0.920000, -0.908000, 0.805277, -0.628610, -0.741190
0.940000, -0.906000, -1.716309, -1.076591, -0.828337
0.960000, -0.904000, -4.238363, -1.614634, -0.949429
0.980000, -0.902000, 1.203026, -0.640670, -0.785376
1.000000, -0.900000, 3.566791, -0.086560, -0.669804
1.020000, -0.898000, -8.118392, -2.274735, -1.085809
1.040000, -0.896000, -2.318849, -1.362821, -0.955919
1.060000, -0.894000, 1.042956, -0.749040, -0.856056
1.080000, -0.892000, -5.928950, -2.095824, -1.129245
1.100000, -0.890000, 3.331545, -0.409905, -0.837492
1.120000, -0.888000, 3.436163, -0.227880, -0.786331
1.140000, -0.886000, -3.996770, -1.544785, -1.026846
1.160000, -0.884000, 2.657889, -0.284629, -0.793056
1.180000, -0.882000, 3.016874, -0.060115, -0.722398
1.200000, -0.880000, 4.360871, 0.385829, -0.595707
1.220000, -0.878000, 0.615884, -0.144295, -0.647794
1.240000, -0.876000, -1.792459, -0.549567, -0.694121
1.260000, -0.874000, -6.867959, -1.608292, -2.543533
1.280000, -0.872000, -5.442632, -1.570905, -2.063827
